timestamp,ue_rnti,dl_cqi,dl_mcs,dl_bitrate,dl_bler,ul_snr,ul_mcs,ul_bitrate,ul_bler,ul_phr,ul_bsr,nof_rach
1698341418.938,73,5.0,14.611111,170800.0,0.0,26.661829,24.0,8462320.0,0.0,40.0,42172,6
1698341419.038,73,5.0,13.866667,82160.0,11.764706,26.435234,24.0,3355440.0,0.0,40.0,0,6
1698341419.138,73,5.0,14.291667,165979.78,3.2258065,26.778666,24.0,8547797.0,0.0,40.0,42172,6
1698341419.2380002,73,5.0,13.36,83346.94,0.0,26.764584,24.0,3205959.0,0.0,40.0,0,6
1698341419.338,73,5.0,13.907692,120960.0,4.347826,26.738567,24.0,6410800.0,0.0,40.0,72259,6
1698341419.438,73,5.0,14.125,120967.02,0.0,26.668583,24.0,4931868.0,0.0,40.0,0,6
1698341419.538,73,5.0,14.396552,134755.55,0.0,26.80694,24.0,7123111.0,0.0,40.0,72259,6
1698341419.638,73,5.0,14.44,132000.0,0.0,26.727526,24.0,5406960.0,0.0,40.0,0,6
1698341419.7380002,73,5.0,14.475001,88643.67,0.0,26.908094,24.0,5010666.5,0.0,40.0,101852,6
1698341419.838,73,5.0,13.901962,166325.58,0.0,26.562733,24.0,7032279.0,0.0,40.0,0,6
1698341419.9390001,73,5.0,14.475001,77120.0,0.0,26.947983,24.0,4359280.0,0.0,40.0,101852,6
1698341420.038,73,5.0,13.740741,164722.89,3.8461537,26.694258,24.0,6771758.5,0.0,40.0,0,6
1698341420.138,73,5.0,13.210526,33658.535,0.0,27.229008,24.0,2814341.5,0.0,40.0,120538,6
1698341420.2380002,73,5.0,14.662651,225200.0,0.0,26.724045,24.0,9510000.0,0.0,40.0,0,6
1698341420.338,73,5.0,14.5625,36800.0,0.0,27.30604,24.0,3077013.25,0.0,40.0,120538,6
1698341420.438,73,5.0,13.95,219733.33,0.0,26.690912,24.0,9146560.0,0.0,40.0,0,6
1698341420.539,73,5.0,0.0,0.0,0.0,28.184616,24.0,359445.53,0.0,40.0,140365,6
1698341420.638,73,5.0,14.148648,228228.58,0.0,26.906464,24.0,10257600.0,0.0,40.0,11738,6
1698341420.7380002,73,5.0,0.0,0.0,0.0,27.899706,24.0,371362.28,0.0,40.0,140109,6
1698341420.839,73,5.0,14.336843,216969.69,0.0,26.765272,24.0,10361211.0,0.0,40.0,11738,6
1698341420.938,73,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
1698341421.038,73,5.0,13.9838705,233454.55,0.0,26.748854,24.0,10296000.0,0.0,40.0,42172,6
1698341421.138,73,5.0,13.962963,82320.0,0.0,26.741287,24.0,3355440.0,0.0,40.0,0,6
1698341421.2380002,73,5.0,14.288136,232813.55,0.0,26.79312,24.0,10069423.0,0.0,40.0,42172,6
1698341421.338,73,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
1698341421.438,73,5.0,14.548388,121280.0,0.0,26.99555,24.0,6410800.0,0.0,40.0,72259,6
1698341421.538,73,5.0,0.0,32470.586,0.0,26.706043,24.0,754823.5,0.0,0.0,0,6
1698341421.639,73,5.0,14.145833,236862.73,4.347826,26.932503,24.0,10056470.0,0.0,40.0,72259,6
1698341421.7380002,73,5.0,14.333333,127919.18,0.0,26.8373,24.0,5353696.5,0.0,40.0,0,6
1698341421.838,73,5.0,13.666667,178976.73,0.0,26.795527,24.0,10038697.0,0.0,40.0,101852,6
1698341421.938,73,5.0,13.25,104761.9,0.0,26.838884,24.0,3613142.5,0.0,0.0,0,6
1698341422.038,73,5.0,14.658537,77120.0,0.0,26.96305,24.0,4359280.0,0.0,40.0,101852,6
1698341422.138,73,5.0,15.0,84512.82,0.0,26.84519,24.0,3069538.5,0.0,0.0,0,6
1698341422.239,73,5.0,13.636364,70769.23,16.666666,27.350609,24.0,6191179.5,0.0,40.0,120538,6
1698341422.338,73,5.0,14.158537,227151.5,0.0,26.903975,24.0,9498181.0,0.0,40.0,0,6
1698341422.438,73,5.0,13.764706,83636.37,0.0,27.700125,24.0,6993212.0,0.0,40.0,120538,6
1698341422.538,73,0.1,11.8,201828.58,0.0,26.74963,24.0,7876800.0,0.0,40.0,0,6
1698341422.638,73,5.0,0.0,0.0,0.0,29.475351,24.0,256240.0,0.0,40.0,140365,6
1698341422.7380002,73,0.1,12.685715,237599.98,7.142857,27.05504,24.0,10613600.0,0.0,40.0,11482,6
1698341422.838,73,5.0,0.0,0.0,0.0,28.30542,24.0,854133.3,0.0,40.0,140365,6
1698341422.94,73,5.0,13.615385,216712.86,2.4390244,26.788515,24.0,10261782.0,0.0,40.0,11738,6
1698341423.038,73,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
1698341423.138,73,0.1,13.888889,231076.92,0.0,26.764116,24.0,10355077.0,0.0,0.0,42172,6
1698341423.2380002,73,5.0,13.645164,82480.0,0.0,26.719488,24.0,3355440.0,0.0,40.0,0,6
1698341423.339,73,0.1,15.0,231578.94,0.0,26.91987,24.0,10797473.0,0.0,0.0,42428,6
1698341423.438,73,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
1698341423.538,73,5.0,14.083333,115760.0,8.695652,27.293049,24.0,6410800.0,0.0,40.0,72259,6
1698341423.638,73,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
1698341423.739,73,0.1,14.416667,236571.42,0.0,27.195858,24.0,10378285.0,0.0,0.0,72259,6
1698341423.838,73,5.0,13.478261,131680.0,0.0,27.0179,24.0,5406960.0,0.0,40.0,0,6
1698341423.9390001,73,0.1,15.0,184000.0,0.0,27.344946,24.0,9438000.0,0.0,40.0,101852,6
1698341424.038,73,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
1698341424.138,73,5.0,14.815789,77120.0,0.0,27.43994,24.0,4359280.0,0.0,40.0,101852,6
1698341424.2380002,73,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
1698341424.338,73,0.1,0.0,276000.0,0.0,26.806381,24.0,10679999.0,0.0,40.0,101852,6
1698341424.438,73,5.0,13.563382,174880.0,8.571428,26.665901,24.0,7458480.0,0.0,40.0,0,6
1698341424.538,73,5.0,12.45,27600.0,0.0,27.531923,24.0,2307760.0,0.0,40.0,120538,6
1698341424.638,73,5.0,13.193548,220916.67,7.142857,26.886599,24.0,9505250.0,0.0,40.0,0,6
1698341424.739,73,5.0,12.95,29052.629,0.0,26.768778,24.0,2429221.0,0.0,40.0,120538,6
1698341424.838,73,5.0,13.776596,223920.0,4.6511626,26.733494,24.0,9510000.0,0.0,40.0,0,6
1698341424.938,73,5.0,0.0,0.0,0.0,27.375183,24.0,284711.1,0.0,40.0,140365,6
1698341425.038,73,5.0,13.566666,231111.11,0.0,26.896015,24.0,10257600.0,0.0,40.0,11738,6
1698341425.138,73,5.0,15.0,38480.0,12.5,26.766119,24.0,1560160.0,0.0,40.0,140365,6
1698341425.2380002,73,5.0,13.449438,235441.86,2.631579,27.033833,24.0,10287069.0,0.0,40.0,11738,6
1698341425.338,73,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
1698341425.438,73,5.0,14.155844,170320.0,0.0,27.170609,24.0,8462320.0,0.0,40.0,42172,6
1698341425.538,73,5.0,15.0,41721.516,0.0,26.97102,24.0,1515341.75,0.0,0.0,0,6
1698341425.639,73,5.0,14.636364,216202.52,3.125,26.93721,24.0,10252253.0,0.0,40.0,42172,6
1698341425.7380002,73,5.0,13.24,82505.05,0.0,26.895113,24.0,3281454.25,0.0,40.0,0,6
1698341425.838,73,5.0,14.353847,163891.89,0.0,26.90045,24.0,8663243.0,0.0,40.0,72259,6
1698341425.938,73,5.0,13.173913,96540.54,0.0,26.619452,24.0,3725513.5,0.0,40.0,0,6
1698341426.038,73,5.0,14.40678,121280.0,0.0,26.89825,24.0,6410800.0,0.0,40.0,72259,6
1698341426.138,73,5.0,13.588235,83943.66,0.0,26.487656,24.0,3431661.75,0.0,40.0,0,6
1698341426.2380002,73,5.0,14.447369,110171.43,0.0,26.971947,24.0,6227543.0,0.0,40.0,101852,6
1698341426.338,73,5.0,14.555555,176160.0,0.0,26.81933,24.0,7458480.0,0.0,40.0,0,6
1698341426.438,73,5.0,14.487806,116848.484,0.0,27.081013,24.0,6604969.5,0.0,40.0,101852,6
1698341426.538,73,6.0,13.515152,149575.77,0.0,26.879519,24.0,6054909.0,0.0,40.0,0,6
1698341426.638,73,5.0,14.363636,27600.0,0.0,27.305286,24.0,2307760.0,0.0,40.0,120538,6
1698341426.7380002,73,5.0,14.377778,214372.86,0.0,26.790953,24.0,8983321.0,0.0,40.0,0,6
1698341426.838,73,5.0,14.5625,47586.207,0.0,27.298616,24.0,3978896.5,0.0,40.0,120538,6
1698341426.938,73,5.0,14.42353,225680.0,0.0,26.79481,24.0,9510000.0,0.0,40.0,0,6
1698341427.038,73,5.0,0.0,0.0,0.0,27.851063,24.0,474518.5,0.0,40.0,140365,6
1698341427.138,73,5.0,13.519232,229672.72,0.0,26.96122,24.0,10101818.0,0.0,40.0,11738,6
1698341427.2380002,73,5.0,15.0,38480.0,0.0,27.083147,24.0,1560160.0,0.0,40.0,140365,6
1698341427.339,73,5.0,13.687501,240833.33,0.0,26.787596,24.0,10328000.0,0.0,40.0,11994,6
1698341427.438,73,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
1698341427.539,73,5.0,14.794118,170800.0,0.0,26.951216,24.0,8462320.0,0.0,40.0,42172,6
1698341427.638,73,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
1698341427.7380002,73,5.0,14.48718,235428.55,5.263158,26.984308,24.0,10277714.0,0.0,40.0,42172,6
1698341427.838,73,5.0,12.96,81680.0,0.0,26.751535,24.0,3355440.0,0.0,40.0,0,6
1698341427.938,73,5.0,13.2972975,225230.77,0.0,26.915771,24.0,9972923.0,0.0,40.0,72259,6
1698341428.038,73,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
1698341428.139,73,5.0,14.481482,121280.0,0.0,27.073896,24.0,6410800.0,0.0,40.0,72259,6
1698341428.2380002,73,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
1698341428.338,73,0.1,14.34375,226823.52,0.0,26.926773,24.0,10307294.0,0.0,40.0,101852,6
1698341428.438,73,5.0,14.088235,175840.0,3.030303,26.73759,24.0,7458480.0,0.0,40.0,0,6
1698341428.539,73,0.1,13.580646,237066.66,0.0,26.976315,24.0,10257600.0,0.0,40.0,101852,6
1698341428.638,73,5.0,0.0,38068.965,0.0,27.332054,24.0,590896.5,0.0,0.0,0,6
1698341428.739,73,5.0,14.176471,27600.0,0.0,27.210136,24.0,2307760.0,0.0,40.0,120538,6
1698341428.838,73,5.0,13.727273,203259.25,0.0,26.67375,24.0,7598222.0,0.0,0.0,0,6
1698341428.938,73,0.1,13.95,106153.84,0.0,26.894789,24.0,8712000.0,0.0,0.0,120538,6
1698341429.038,73,5.0,14.197531,222653.45,2.3809524,26.807682,24.0,9415841.0,0.0,40.0,0,6
1698341429.138,73,0.1,0.0,0.0,0.0,28.347427,24.0,1348631.5,0.0,40.0,140365,6
1698341429.2380002,73,5.0,12.666667,244444.42,0.0,27.029812,24.0,10210666.0,0.0,40.0,11482,6
1698341429.338,73,5.0,15.0,38480.0,0.0,26.906706,24.0,1560160.0,0.0,40.0,140365,6
1698341429.438,73,0.1,14.363636,219733.33,0.0,26.90503,24.0,10398400.0,0.0,40.0,11738,6
1698341429.538,73,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
1698341429.638,73,5.0,14.428572,170480.0,3.125,26.904558,24.0,8462320.0,0.0,40.0,42172,6
1698341429.7380002,73,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
1698341429.838,73,0.1,13.727273,219199.98,0.0,26.518913,24.0,9189599.0,0.0,0.0,42172,6
1698341429.938,73,5.0,13.833333,82320.0,0.0,26.600922,24.0,3355440.0,0.0,40.0,0,6
1698341430.038,73,0.1,0.0,184000.0,0.0,26.325354,24.0,10680000.0,0.0,0.0,72259,6
1698341430.138,73,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
1698341430.2380002,73,5.0,14.725491,121280.0,0.0,27.11515,24.0,6410800.0,0.0,40.0,72259,6
1698341430.338,73,5.0,14.553191,132000.0,0.0,26.796007,24.0,5406960.0,0.0,40.0,0,6
1698341430.438,73,5.0,14.666667,82042.55,0.0,26.997404,24.0,4637531.5,0.0,40.0,101852,6
1698341430.538,73,5.0,13.537313,175319.14,0.0,26.761227,24.0,7297787.0,0.0,40.0,0,6
1698341430.638,73,5.0,13.710526,76960.0,0.0,26.965685,24.0,4359280.0,0.0,40.0,101852,6
1698341430.7380002,73,5.0,14.050847,170758.61,0.0,26.769442,24.0,7074206.5,0.0,40.0,0,6
1698341430.838,73,5.0,14.125,32093.021,0.0,27.260406,24.0,2683441.75,0.0,40.0,120538,6
1698341430.938,73,5.0,14.583333,225680.0,0.0,26.794159,24.0,9510000.0,0.0,40.0,0,6
1698341431.038,73,5.0,13.833333,35384.613,0.0,27.30914,24.0,2958666.5,0.0,40.0,120538,6
1698341431.138,73,5.0,14.183333,225846.16,0.0,26.728125,24.0,9288308.0,0.0,40.0,0,6
1698341431.2380002,73,5.0,0.0,0.0,0.0,28.365648,24.0,256240.0,0.0,40.0,140365,6
1698341431.338,73,5.0,12.972973,233386.66,5.882353,26.90265,24.0,10285760.0,0.0,40.0,11738,6
1698341431.438,73,5.0,0.0,0.0,0.0,28.128893,24.0,346270.28,0.0,40.0,140365,6
1698341431.538,73,5.0,13.920455,213520.0,2.5,26.892382,24.0,10257600.0,0.0,40.0,11738,6
1698341431.638,73,5.0,0.0,0.0,0.0,28.25035,24.0,388242.44,0.0,40.0,140365,6
1698341431.7380002,73,5.0,13.836065,232727.28,3.4482758,26.784195,24.0,10296000.0,0.0,40.0,11738,6
1698341431.838,73,5.0,15.0,38000.0,0.0,26.643223,24.0,1303920.0,0.0,0.0,0,6
1698341431.938,73,5.0,14.66129,237379.3,0.0,26.747221,24.0,10243034.0,0.0,40.0,42172,6
1698341432.038,73,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
1698341432.138,73,5.0,14.363636,121280.0,0.0,27.167398,24.0,6410800.0,0.0,40.0,72259,6
1698341432.2380002,73,5.0,0.0,40888.887,0.0,26.736622,24.0,1306222.25,0.0,0.0,0,6
1698341432.338,73,5.0,13.672132,232615.375,4.347826,26.848173,24.0,10273846.0,0.0,40.0,72259,6
1698341432.438,73,5.0,13.666667,130720.0,7.6923075,26.76213,24.0,5406960.0,0.0,40.0,0,6
1698341432.538,73,5.0,14.12766,226608.67,0.0,26.944962,24.0,10312695.0,0.0,40.0,72003,6
1698341432.638,73,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
1698341432.7380002,73,5.0,14.055555,76640.0,0.0,27.10403,24.0,4359280.0,0.0,40.0,101852,6
1698341432.838,73,5.0,13.833333,104761.9,0.0,26.835913,24.0,3613142.5,0.0,0.0,0,6
1698341432.938,73,5.0,14.810811,188097.56,0.0,27.030252,24.0,10267902.0,0.0,40.0,101852,6
1698341433.038,73,5.0,14.555555,176160.0,0.0,26.847689,24.0,7458480.0,0.0,40.0,0,6
1698341433.138,73,0.1,14.5,81176.47,0.0,27.372026,24.0,6787529.0,0.0,40.0,120538,6
1698341433.2380002,73,5.0,14.086957,210588.22,0.0,26.66824,24.0,8108470.0,0.0,40.0,0,6
1698341433.338,73,5.0,14.176471,27600.0,0.0,27.209288,24.0,2307760.0,0.0,40.0,120538,6
1698341433.438,73,5.0,13.764706,203259.25,0.0,26.849525,24.0,7598222.0,0.0,0.0,0,6
1698341433.538,73,0.1,0.0,0.0,0.0,27.91908,24.0,985538.44,0.0,40.0,140365,6
1698341433.638,73,5.0,14.404254,214800.0,0.0,26.94056,24.0,10257600.0,0.0,40.0,11738,6
1698341433.7380002,73,0.1,0.0,0.0,0.0,28.138641,24.0,1164727.1,0.0,40.0,140365,6
1698341433.838,73,5.0,13.055555,225090.89,0.0,26.944351,24.0,10295999.0,0.0,40.0,11738,6
1698341433.938,73,5.0,15.0,38480.0,0.0,26.44397,24.0,1303920.0,0.0,0.0,0,6
1698341434.038,73,5.0,15.0,231578.94,0.0,26.983038,24.0,9673263.0,0.0,0.0,42172,6
1698341434.138,73,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
1698341434.2380002,73,5.0,14.611111,172525.23,0.0,26.96241,24.0,8547797.0,0.0,40.0,42172,6
1698341434.338,73,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
1698341434.438,73,0.1,10.111111,275999.97,0.0,26.81755,24.0,10257599.0,0.0,0.0,72259,6
1698341434.538,73,5.0,14.270833,131520.0,0.0,26.917496,24.0,5406960.0,0.0,40.0,0,6
1698341434.638,73,0.1,12.666667,184000.0,0.0,27.03081,24.0,10680000.0,0.0,0.0,72259,6
1698341434.7380002,73,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
1698341434.838,73,5.0,14.46154,77120.0,0.0,27.080862,24.0,4359280.0,0.0,40.0,101596,6
1698341434.938,73,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
1698341435.038,73,0.1,15.0,276000.0,0.0,26.512878,24.0,10679999.0,0.0,40.0,101852,6
1698341435.138,73,5.0,14.125,176160.0,0.0,26.870697,24.0,7458480.0,0.0,40.0,0,6
1698341435.239,73,5.0,14.263158,27878.785,0.0,27.301785,24.0,2331070.5,0.0,40.0,120538,6
1698341435.338,73,5.0,14.333333,222638.28,0.0,26.853693,24.0,9480255.0,0.0,40.0,0,6
1698341435.438,73,5.0,14.263158,29361.701,0.0,27.198782,24.0,2455063.75,0.0,40.0,120538,6
1698341435.538,73,5.0,14.556962,225680.0,0.0,26.814325,24.0,9510000.0,0.0,40.0,0,6
1698341435.638,73,5.0,0.0,0.0,0.0,28.603312,24.0,284711.1,0.0,40.0,140365,6
1698341435.7380002,73,5.0,14.172043,232533.33,0.0,27.094809,24.0,10257600.0,0.0,40.0,11738,6
1698341435.838,73,5.0,15.0,38480.0,0.0,26.966148,24.0,1560160.0,0.0,40.0,140365,6
1698341435.938,73,5.0,13.727274,234634.14,0.0,26.910866,24.0,10267902.0,0.0,40.0,11738,6
1698341436.038,73,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
1698341436.138,73,5.0,14.421053,170000.0,3.125,26.97818,24.0,8462320.0,0.0,40.0,42172,6
1698341436.2380002,73,5.0,15.0,42256.41,0.0,26.696955,24.0,1397846.1,0.0,0.0,0,6
1698341436.338,73,5.0,14.66129,221818.16,0.0,26.879387,24.0,10295999.0,0.0,40.0,42172,6
1698341436.438,73,5.0,13.962963,82480.0,0.0,26.718271,24.0,3355440.0,0.0,40.0,0,6
1698341436.538,73,5.0,14.481482,163891.89,0.0,26.730894,24.0,8663243.0,0.0,40.0,72259,6
1698341436.638,73,5.0,13.782609,96540.54,0.0,26.681137,24.0,3725513.5,0.0,40.0,0,6
1698341436.7380002,73,5.0,13.483334,120000.0,4.347826,26.811563,24.0,6410800.0,0.0,40.0,72259,6
1698341436.838,73,5.0,14.045455,85070.42,0.0,26.460316,24.0,3431661.75,0.0,40.0,0,6
1698341436.938,73,6.0,14.522727,110171.43,0.0,26.938848,24.0,6227543.0,0.0,40.0,101852,6
1698341437.038,73,5.0,14.176471,176160.0,0.0,26.623156,24.0,7458480.0,0.0,40.0,0,6
1698341437.138,73,5.0,14.533334,124387.09,0.0,26.663027,24.0,7031096.5,0.0,40.0,101852,6
1698341437.2380002,73,5.0,13.6875,139682.53,0.0,26.666494,24.0,5665143.0,0.0,40.0,0,6
1698341437.338,73,5.0,14.611111,27878.785,0.0,27.167885,24.0,2331070.5,0.0,40.0,120538,6
1698341437.438,73,5.0,14.511628,214372.86,0.0,26.594212,24.0,8983321.0,0.0,40.0,0,6
1698341437.539,73,5.0,13.894737,56135.59,0.0,27.305716,24.0,4092474.25,0.0,40.0,120794,6
1698341437.638,73,5.0,14.409638,222383.83,0.0,26.753323,24.0,9498181.0,0.0,40.0,0,6
1698341437.7380002,73,5.0,0.0,0.0,0.0,28.525187,24.0,512480.0,0.0,40.0,140365,6
1698341437.838,73,5.0,13.557693,235265.3,4.5454545,26.699682,24.0,10248979.0,0.0,40.0,11738,6
1698341437.938,73,5.0,15.0,38000.0,0.0,26.705032,24.0,1560160.0,0.0,40.0,140365,6
1698341438.038,73,5.0,13.979167,234212.75,0.0,26.648764,24.0,10320510.0,0.0,40.0,11738,6
1698341438.138,73,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
1698341438.2380002,73,5.0,14.475001,170800.0,0.0,26.855663,24.0,8462320.0,0.0,40.0,42172,6
1698341438.338,73,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
1698341438.438,73,5.0,14.511629,236190.45,0.0,26.793268,24.0,10277714.0,0.0,40.0,42172,6
1698341438.538,73,5.0,13.551724,82480.0,0.0,26.755854,24.0,3355440.0,0.0,40.0,0,6
1698341438.639,73,5.0,14.611111,240205.125,0.0,26.641848,24.0,10246769.0,0.0,40.0,72259,6
1698341438.7380002,73,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
1698341438.838,73,5.0,14.481482,121280.0,0.0,26.890394,24.0,6410800.0,0.0,40.0,72259,6
1698341438.938,73,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
1698341439.038,73,5.0,14.548388,238666.66,0.0,26.845076,24.0,10257600.0,0.0,40.0,101852,6
1698341439.138,73,5.0,14.222222,176160.0,0.0,26.666157,24.0,7458480.0,0.0,40.0,0,6
1698341439.239,73,5.0,14.222222,229333.33,0.0,26.850172,24.0,10328000.0,0.0,40.0,101852,6
1698341439.338,73,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
1698341439.438,73,5.0,13.536586,76320.0,6.6666665,26.999191,24.0,4359280.0,0.0,40.0,101852,6
1698341439.538,73,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6
1698341439.638,73,0.1,13.833333,197142.84,0.0,27.05212,24.0,10378285.0,0.0,0.0,120538,6
1698341439.7380002,73,5.0,14.076923,224400.0,4.6511626,26.710972,24.0,9510000.0,0.0,40.0,0,6
1698341439.838,73,0.1,10.363636,220799.98,0.0,27.382803,24.0,11325599.0,0.0,0.0,120538,6
1698341439.938,73,0.1,0.0,110399.99,0.0,26.705414,24.0,2781599.75,0.0,0.0,0,6
1698341440.038,73,5.0,0.0,0.0,0.0,27.8691,24.0,256240.0,0.0,40.0,140365,6
1698341440.138,73,0.1,0.0,184000.0,0.0,26.500134,24.0,7120000.0,0.0,0.0,11738,6
